pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-139912,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,156,,5,False,148.0,-1.73888,-1.73888,0.2038,,unknown_or_less_stable,related formula/prototype/chemistry/family with different symmetry or variant metadata,8.25,1,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141685,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,160,,5,False,152.0,-1.7517,-1.7517,0.156,,unknown_or_less_stable,related formula/prototype/chemistry/family with different symmetry or variant metadata,8.25,2,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-120551,Ba2Co4BrO7,Ba2Co4BrO7,bulk,dft_3d,Ba-Br-Co-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Ba;Br;Co;O,2,0.5,False,True,True,166,,5,False,158.0,-1.69285,-1.69285,0.0035,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,8.0,3,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43333,Li2Mn3CoO8,Li2Mn3CoO8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.9134200000000001,-1.9134200000000001,0.0086,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,4,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-137387,Li2Mn3CoO8,Li2Mn3CoO8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.91192,-1.91192,0.010100000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,5,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-112501,Li4Mn3CoO8,Li4Mn3CoO8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.94012,-1.94012,0.0654,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,6,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-133710,Li4MnCo3O8,Li4MnCo3O8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.7492800000000002,-1.7492800000000002,0.051300000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,7,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-146766,Li4MnCo3O8,Li4MnCo3O8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.7799800000000001,-1.7799800000000001,0.0206,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,8,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-40680,Li4MnCo3O8,Li4MnCo3O8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.7494,-1.7494,0.0512,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,9,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47597,Li2MnCo3O8,Li2MnCo3O8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,186,,6,False,178.0,-1.60959,-1.60959,0.0371,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,10,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-146938,Li3MnCo3O8,Li3MnCo3O8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.7168700000000001,-1.7168700000000001,0.0287,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,11,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47039,Li3Mn3CoO8,Li3Mn3CoO8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,166,,5,False,158.0,-1.89647,-1.89647,0.07250000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,12,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43110,Li2Mn3CoO8,Li2Mn3CoO8,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O,4,1.0,True,True,True,160,,5,False,152.0,-1.8614700000000002,-1.8614700000000002,0.060500000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,7.25,13,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122406,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.92704,-1.92704,0.015600000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,14,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122017,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.9306,-1.9306,0.012100000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,15,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141691,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.8658700000000001,-1.8658700000000001,0.07680000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,16,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-143565,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.86453,-1.86453,0.0781,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,17,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-120423,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.90432,-1.90432,0.0033,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,18,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145991,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.89367,-1.89367,0.014,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,19,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142152,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.91703,-1.91703,0.0256,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,20,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141922,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.8568900000000002,-1.8568900000000002,0.050800000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,21,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145689,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.8923800000000002,-1.8923800000000002,0.015300000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,22,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122016,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.9276600000000002,-1.9276600000000002,0.015,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,23,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142148,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.8940000000000001,-1.8940000000000001,0.0137,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,24,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-133207,Li7Mn2Co3O12,Li7Mn2(CoO4)3,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.90264,-1.90264,0.04,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,25,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141222,Li4MnCo2O7,Li4MnCo2O7,bulk,dft_3d,Co-Li-Mn-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Co;Li;Mn;O,4,1.0,True,True,True,1,,1,False,7.0,-1.8947100000000001,-1.8947100000000001,0.013000000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.890000000000001,26,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122530,Li2Fe3CoO8,Li2Fe3CoO8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.65972,-1.65972,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,27,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147595,Li5FeCo4O10,Li5Fe(Co2O5)2,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C5D5,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.71598,-1.71598,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,28,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44747,Li4MgCo3O8,Li4MgCo3O8,bulk,dft_3d,Co-Li-Mg-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Li;Mg;O,3,0.75,False,True,True,166,,5,False,158.0,-1.86903,-1.86903,0.038900000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,29,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-57303,LiMnO2,LiMnO2,bulk,dft_3d,Li-Mn-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,141,,4,False,133.0,-1.9871,-1.9871,0.052000000000000005,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,30,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-119521,Li2CrCo3O8,Li2CrCo3O8,bulk,dft_3d,Co-Cr-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Cr;Li;O,3,0.75,False,True,True,160,,5,False,152.0,-1.6869800000000001,-1.6869800000000001,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,31,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-113201,Li2Co3NiO8,Li2Co3NiO8,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,166,,5,False,158.0,-1.47322,-1.47322,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,32,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-140627,Li2VCo3O8,Li2VCo3O8,bulk,dft_3d,Co-Li-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;V,3,0.75,False,True,True,186,,6,False,178.0,-1.79584,-1.79584,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,33,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48978,LiMn2O3F,LiMn2O3F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-2.11756,-2.11756,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,34,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-46852,LiCoPO4,LiCoPO4,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,148,,5,False,140.0,-1.93904,-1.93904,0.0506,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,35,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42834,LiCoO2,LiCoO2,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,227,,7,False,219.0,-1.67428,-1.67428,0.022600000000000002,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,36,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-45925,Li2Mn3GaO8,Li2Mn3GaO8,bulk,dft_3d,Ga-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Ga;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-2.03525,-2.03525,0.0173,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,37,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-116848,Li2MnNi3O8,Li2MnNi3O8,bulk,dft_3d,Li-Mn-Ni-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O,3,0.75,False,True,True,166,,5,False,158.0,-1.49259,-1.49259,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,38,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-117292,Li3Co3NiO8,Li3Co3NiO8,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,186,,6,False,178.0,-1.52796,-1.52796,0.0465,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,39,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-11719,LiCoC4O4,LiCo(CO)4,bulk,dft_3d,C-Co-Li-O,oxide,oxide,ABCD,unknown,unknown,0.35,False,True,True,C;Co;Li;O,3,0.75,False,True,True,215,,7,False,207.0,-0.8485900000000001,-0.8485900000000001,0.2646,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,40,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-110622,Li2MnFeO4,Li2MnFeO4,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,119,,4,False,111.0,-1.87446,-1.87446,0.06770000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,41,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145989,Li5Co3O8,Li5Co3O8,bulk,dft_3d,Co-Li-O,oxide,oxide,A3B5C8,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.75625,-1.75625,0.0125,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,42,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147441,LiMn7O9F3,LiMn7(O3F)3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC3D7,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,146,,5,False,138.0,-1.9360700000000002,-1.9360700000000002,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,43,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44528,Li2Co3TeO8,Li2Co3TeO8,bulk,dft_3d,Co-Li-O-Te,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Te,3,0.75,False,True,True,166,,5,False,158.0,-1.40248,-1.40248,0.06810000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,44,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43159,Li2Fe3CoO8,Li2Fe3CoO8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.64176,-1.64176,0.018000000000000002,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,45,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-34836,LiCo2O4,Li(CoO2)2,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,227,,7,False,219.0,-1.4923,-1.4923,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,46,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47550,Li2CoNiO4,Li2CoNiO4,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,119,,4,False,111.0,-1.5086300000000001,-1.5086300000000001,0.0848,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,47,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44592,Li2TiCo3O8,Li2TiCo3O8,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,186,,6,False,178.0,-1.89498,-1.89498,0.035300000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,48,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-111889,Li3Co4O8,Li3(CoO2)4,bulk,dft_3d,Co-Li-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.57095,-1.57095,0.030500000000000003,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,49,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145963,LiMn3Fe2O8,LiMn3(FeO4)2,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,ABC3D4,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,160,,5,False,152.0,-1.76183,-1.76183,0.0068000000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,50,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44667,Li2Mn3FeO8,Li2Mn3FeO8,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.9514,-1.9514,0.0172,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,51,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142030,Li2FeCo3O8,Li2FeCo3O8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.55057,-1.55057,0.018500000000000003,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,52,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-112809,Li2Mn3GaO8,Li2Mn3GaO8,bulk,dft_3d,Ga-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Ga;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-2.05254,-2.05254,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,53,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-12054,Mn3CoO8,Mn3CoO8,bulk,dft_3d,Co-Mn-O,oxide,oxide,AB3C8,unknown,unknown,0.35,False,True,True,Co;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.54392,-1.54392,0.0847,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,54,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-45862,Li3Co3NiO8,Li3Co3NiO8,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,166,,5,False,158.0,-1.5367300000000002,-1.5367300000000002,0.037700000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,55,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48276,LiMnP3O9,LiMn(PO3)3,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,146,,5,False,138.0,-2.12695,-2.12695,0.0727,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,56,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122362,Li3CoNi3O8,Li3CoNi3O8,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,166,,5,False,158.0,-1.42513,-1.42513,0.0337,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,57,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-111146,Li2MnCrO4,Li2MnCrO4,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,119,,4,False,111.0,-2.1223,-2.1223,0.0131,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,58,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142825,Li2CoNiO4,Li2CoNiO4,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,119,,4,False,111.0,-1.53253,-1.53253,0.0609,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,59,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48340,Li6CoOF6,Li6CoOF6,bulk,dft_3d,Co-F-Li-O,oxide,oxide,ABC6D6,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,139,,4,False,131.0,-2.7754600000000003,-2.7754600000000003,0.098,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,60,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-95674,Li8CoO6,Li8CoO6,bulk,dft_3d,Co-Li-O,oxide,oxide,AB6C8,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,185,,6,False,177.0,-1.8787200000000002,-1.8787200000000002,0.0869,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,61,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42696,Li3CrCo3O8,Li3CrCo3O8,bulk,dft_3d,Co-Cr-Li-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Cr;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.70768,-1.70768,0.0721,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,62,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147144,LiMn7O12,LiMn7O12,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB7C12,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,204,,7,False,196.0,-1.82819,-1.82819,0.0414,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,63,known_synthesized
